index	count	dset	type
http://bio2rdf.org/kegg:H00016	97	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00017	202	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00018	451	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00019	502	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00020	1221	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00021	213	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00022	202	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00026	124	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00027	446	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00030	103	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00031	2207	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00032	143	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00036	201	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00037	47	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00038	81	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00039	71	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00040	68	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00042	103	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00043	54	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00046	53	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00047	46	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00048	187	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00049	39	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00050	46	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00054	208	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00056	318	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00057	306	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00058	82	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00059	31	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00066	46	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00068	66	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00074	56	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00079	1019	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00080	258	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00084	118	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00562	37	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00590	95	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00591	28	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00599	63	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00608	69	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00613	14	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00624	70	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00626	55	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00627	82	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00630	1183	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00653	62	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00691	25	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00734	55	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00760	29	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00831	112	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00881	32	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00915	43	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00933	83	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00937	26	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00971	45	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01025	56	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01045	26	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01046	12	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01118	63	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01153	13	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01176	17	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01184	179	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01185	23	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01198	46	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01202	137	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01224	62	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01227	302	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01246	9	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01267	70	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01309	33	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01317	15	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01347	52	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01355	63	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01356	36	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01357	47	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01358	96	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01365	36	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01367	43	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01383	102	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01395	36	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01398	74	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01400	115	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01407	14	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H01414	39	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00003	20129	4-CTD	Disease
http://bio2rdf.org/kegg:H00004	12365	4-CTD	Disease
http://bio2rdf.org/kegg:H00005	9447	4-CTD	Disease
http://bio2rdf.org/kegg:H00006	775	4-CTD	Disease
http://bio2rdf.org/kegg:H00008	7764	4-CTD	Disease
http://bio2rdf.org/kegg:H00009	8182	4-CTD	Disease
http://bio2rdf.org/kegg:H00010	21903	4-CTD	Disease
http://bio2rdf.org/kegg:H00012	2149	4-CTD	Disease
http://bio2rdf.org/kegg:H00013	11118	4-CTD	Disease
http://bio2rdf.org/kegg:H00014	22644	4-CTD	Disease
http://bio2rdf.org/kegg:H00015	19355	4-CTD	Disease
http://bio2rdf.org/kegg:H00016	18094	4-CTD	Disease
http://bio2rdf.org/kegg:H00017	21606	4-CTD	Disease
http://bio2rdf.org/kegg:H00018	26097	4-CTD	Disease
http://bio2rdf.org/kegg:H00019	24962	4-CTD	Disease
http://bio2rdf.org/kegg:H00020	24107	4-CTD	Disease
http://bio2rdf.org/kegg:H00021	19384	4-CTD	Disease
http://bio2rdf.org/kegg:H00022	28058	4-CTD	Disease
http://bio2rdf.org/kegg:H00026	18555	4-CTD	Disease
http://bio2rdf.org/kegg:H00027	28687	4-CTD	Disease
http://bio2rdf.org/kegg:H00030	26762	4-CTD	Disease
http://bio2rdf.org/kegg:H00031	37439	4-CTD	Disease
http://bio2rdf.org/kegg:H00032	18052	4-CTD	Disease
http://bio2rdf.org/kegg:H00036	24213	4-CTD	Disease
http://bio2rdf.org/kegg:H00037	1212	4-CTD	Disease
http://bio2rdf.org/kegg:H00038	23806	4-CTD	Disease
http://bio2rdf.org/kegg:H00039	7873	4-CTD	Disease
http://bio2rdf.org/kegg:H00040	23637	4-CTD	Disease
http://bio2rdf.org/kegg:H00042	18657	4-CTD	Disease
http://bio2rdf.org/kegg:H00043	10421	4-CTD	Disease
http://bio2rdf.org/kegg:H00046	19510	4-CTD	Disease
http://bio2rdf.org/kegg:H00047	11600	4-CTD	Disease
http://bio2rdf.org/kegg:H00048	31188	4-CTD	Disease
http://bio2rdf.org/kegg:H00049	550	4-CTD	Disease
http://bio2rdf.org/kegg:H00050	6489	4-CTD	Disease
http://bio2rdf.org/kegg:H00054	9671	4-CTD	Disease
http://bio2rdf.org/kegg:H00056	23816	4-CTD	Disease
http://bio2rdf.org/kegg:H00057	20745	4-CTD	Disease
http://bio2rdf.org/kegg:H00058	11780	4-CTD	Disease
http://bio2rdf.org/kegg:H00059	11729	4-CTD	Disease
http://bio2rdf.org/kegg:H00066	3060	4-CTD	Disease
http://bio2rdf.org/kegg:H00068	2373	4-CTD	Disease
http://bio2rdf.org/kegg:H00074	198	4-CTD	Disease
http://bio2rdf.org/kegg:H00079	27245	4-CTD	Disease
http://bio2rdf.org/kegg:H00080	20245	4-CTD	Disease
http://bio2rdf.org/kegg:H00084	16341	4-CTD	Disease
http://bio2rdf.org/kegg:H00562	1475	4-CTD	Disease
http://bio2rdf.org/kegg:H00590	2468	4-CTD	Disease
http://bio2rdf.org/kegg:H00591	1123	4-CTD	Disease
http://bio2rdf.org/kegg:H00599	2635	4-CTD	Disease
http://bio2rdf.org/kegg:H00608	818	4-CTD	Disease
http://bio2rdf.org/kegg:H00613	461	4-CTD	Disease
http://bio2rdf.org/kegg:H00624	26036	4-CTD	Disease
http://bio2rdf.org/kegg:H00626	14157	4-CTD	Disease
http://bio2rdf.org/kegg:H00627	12301	4-CTD	Disease
http://bio2rdf.org/kegg:H00630	22367	4-CTD	Disease
http://bio2rdf.org/kegg:H00653	2388	4-CTD	Disease
http://bio2rdf.org/kegg:H00691	4192	4-CTD	Disease
http://bio2rdf.org/kegg:H00734	254	4-CTD	Disease
http://bio2rdf.org/kegg:H00760	3440	4-CTD	Disease
http://bio2rdf.org/kegg:H00831	2931	4-CTD	Disease
http://bio2rdf.org/kegg:H00881	225	4-CTD	Disease
http://bio2rdf.org/kegg:H00915	1745	4-CTD	Disease
http://bio2rdf.org/kegg:H00933	21374	4-CTD	Disease
http://bio2rdf.org/kegg:H00937	22849	4-CTD	Disease
http://bio2rdf.org/kegg:H00971	15501	4-CTD	Disease
http://bio2rdf.org/kegg:H01025	8851	4-CTD	Disease
http://bio2rdf.org/kegg:H01045	404	4-CTD	Disease
http://bio2rdf.org/kegg:H01046	1128	4-CTD	Disease
http://bio2rdf.org/kegg:H01118	5141	4-CTD	Disease
http://bio2rdf.org/kegg:H01153	5177	4-CTD	Disease
http://bio2rdf.org/kegg:H01176	4597	4-CTD	Disease
http://bio2rdf.org/kegg:H01184	17316	4-CTD	Disease
http://bio2rdf.org/kegg:H01185	572	4-CTD	Disease
http://bio2rdf.org/kegg:H01198	14231	4-CTD	Disease
http://bio2rdf.org/kegg:H01202	18352	4-CTD	Disease
http://bio2rdf.org/kegg:H01224	25325	4-CTD	Disease
http://bio2rdf.org/kegg:H01227	6869	4-CTD	Disease
http://bio2rdf.org/kegg:H01246	195	4-CTD	Disease
http://bio2rdf.org/kegg:H01267	18063	4-CTD	Disease
http://bio2rdf.org/kegg:H01309	2098	4-CTD	Disease
http://bio2rdf.org/kegg:H01317	6991	4-CTD	Disease
http://bio2rdf.org/kegg:H01347	14162	4-CTD	Disease
http://bio2rdf.org/kegg:H01355	1392	4-CTD	Disease
http://bio2rdf.org/kegg:H01356	1345	4-CTD	Disease
http://bio2rdf.org/kegg:H01357	20554	4-CTD	Disease
http://bio2rdf.org/kegg:H01358	19619	4-CTD	Disease
http://bio2rdf.org/kegg:H01365	2343	4-CTD	Disease
http://bio2rdf.org/kegg:H01367	19419	4-CTD	Disease
http://bio2rdf.org/kegg:H01383	2323	4-CTD	Disease
http://bio2rdf.org/kegg:H01395	5114	4-CTD	Disease
http://bio2rdf.org/kegg:H01398	18201	4-CTD	Disease
http://bio2rdf.org/kegg:H01400	18242	4-CTD	Disease
http://bio2rdf.org/kegg:H01407	6990	4-CTD	Disease
http://bio2rdf.org/kegg:H01414	16532	4-CTD	Disease
http://bio2rdf.org/kegg:H00003	20129	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00004	12365	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00005	9447	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00006	775	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00008	7764	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00009	8182	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00010	21903	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00012	2149	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00013	11118	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00014	22644	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00015	19355	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00016	18094	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00017	21606	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00018	26097	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00019	24962	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00020	24107	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00021	19384	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00022	28058	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00026	18555	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00027	28687	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00030	26762	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00031	37439	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00032	18052	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00036	24213	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00037	1212	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00038	23806	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00039	7873	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00040	23637	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00042	18657	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00043	10421	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00046	19510	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00047	11600	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00048	31188	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00049	550	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00050	6489	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00054	9671	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00056	23816	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00057	20745	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00058	11780	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00059	11729	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00066	3060	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00068	2373	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00074	198	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00079	27245	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00080	20245	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00084	16341	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00562	1475	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00590	2468	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00591	1123	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00599	2635	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00608	818	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00613	461	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00624	26036	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00626	14157	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00627	12301	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00630	22367	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00653	2388	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00691	4192	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00734	254	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00760	3440	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00831	2931	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00881	225	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00915	1745	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00933	21374	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00937	22849	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H00971	15501	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01025	8851	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01045	404	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01046	1128	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01118	5141	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01153	5177	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01176	4597	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01184	17316	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01185	572	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01198	14231	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01202	18352	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01224	25325	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01227	6869	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01246	195	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01267	18063	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01309	2098	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01317	6991	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01347	14162	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01355	1392	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01356	1345	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01357	20554	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01358	19619	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01365	2343	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01367	19419	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01383	2323	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01395	5114	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01398	18201	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01400	18242	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01407	6990	5-EBIRDF	Disease
http://bio2rdf.org/kegg:H01414	16532	5-EBIRDF	Disease
